gid,weekend,hour_8_10,hour_11_13,hour_14_16,hour_17_19,hour_20_22,hour_23_1,hour_2_4,hour_5_7,num_coord,trip_dist,trip_time,trip_aspeed,act_edu,act_health,act_leisure,act_meal,act_errand,act_shop,act_home,act_work,act_meeting,mode
53964,0,0,1,0,0,0,0,0,0,3.091,1.34703364716659,3.06418499918843,2.26176309847379,0,0,0,0,0,0,1,0,0,3
54125,0,1,0,0,0,0,0,0,0,4.043,1.31372366828506,2.47930767138752,2.82731362192903,0,0,0,0,0,0,0,1,0,2
53932,0,0,1,0,0,0,0,0,0,4.787,2.40721534207213,2.82535905027588,3.67630067190708,0,0,0,0,0,0,0,1,0,5
53933,0,0,0,1,0,0,0,0,0,2.565,0.340037302785709,2.35924894011159,1.50407739677627,0,0,0,0,0,1,0,0,0,3
53940,0,0,0,1,0,0,0,0,0,5.407,2.74983173511717,3.72810016726722,3.13549421592915,0,0,0,0,0,0,1,0,0,1
53934,0,1,0,0,0,0,0,0,0,3.871,2.61168613281913,3.94352167248752,2.78501124223834,0,0,0,0,0,0,0,1,0,3
53943,0,1,0,0,0,0,0,0,0,4.905,2.79989985473209,3.70990682130601,3.65325227647078,0,0,0,1,0,0,0,0,0,1
53938,0,0,0,0,0,0,0,0,1,5.505,3.13679771383259,3.45578025943245,3.79323946943818,0,0,0,0,0,0,0,1,0,1
53941,0,0,0,0,0,0,0,0,1,6.071,3.66397181840775,4.13035499974513,3.65065824129374,0,0,0,0,0,0,0,1,0,1
53939,0,0,1,0,0,0,0,0,0,4.394,1.72917459403643,3.02203334797336,2.73436750941958,0,1,0,0,0,0,0,0,0,1
53942,0,0,0,1,0,0,0,0,0,4.382,1.71199450075919,2.5350451109456,3.19867311755068,0,0,0,0,0,1,0,0,0,1
54216,0,0,0,1,0,0,0,0,0,2.639,0.702106921931417,2.72346412715456,1.7227665977411,0,0,1,0,0,0,0,0,0,3
53944,0,0,0,1,0,0,0,0,0,3.258,0.76220671649144,2.4666578147312,2.02814824729229,0,0,0,0,0,1,0,0,0,4
53987,0,0,0,0,1,0,0,0,0,4.043,1.46024160607197,2.21375387928743,3.26575941076705,0,0,0,0,0,0,0,1,0,1
53946,0,0,1,0,0,0,0,0,0,5.421,2.90432945008065,3.51354344149369,3.52636052461616,0,0,0,0,0,0,1,0,0,3
54000,0,0,0,0,1,0,0,0,0,3.664,1.03389597394842,2.07317192866624,2.85070650150373,0,0,0,0,0,0,1,0,0,2
53948,0,0,1,0,0,0,0,0,0,5.069,2.48673830461697,3.44626634502973,3.13983261752775,1,0,0,0,0,0,0,0,0,1
53951,0,1,0,0,0,0,0,0,0,3.664,1.7761380883251,2.32238772029023,3.37416870927424,0,0,0,1,0,0,0,0,0,1
53952,0,0,0,1,0,0,0,0,0,6.047,3.59088066323183,3.69386699562498,4.43911560165801,0,0,0,0,1,0,0,0,0,1
53960,0,0,0,1,0,0,0,0,0,4.942,2.48557309433116,3.5234150143864,3.05400118167797,0,0,0,0,0,0,1,0,0,1
53961,0,0,1,0,0,0,0,0,0,3.296,0.955895986466514,2.40847546825148,2.42480272571829,1,0,0,0,0,0,0,0,0,3
53962,0,0,1,0,0,0,0,0,0,2.773,0.930588036574979,1.53320460643451,3.34286180464919,0,0,0,1,0,0,0,0,0,1
53945,0,0,0,1,0,0,0,0,0,5.69,3.15853116385908,3.90534072866422,3.37416870927424,0,0,0,0,0,0,1,0,0,5
53953,0,0,0,1,0,0,0,0,0,3.892,1.71559810826249,3.15346225431988,2.91235066461494,0,0,0,1,0,0,0,0,0,1
53949,0,0,0,1,0,0,0,0,0,4.779,1.92585320370875,3.38550828219751,2.61006979274201,0,0,0,0,0,0,1,0,0,2
53950,0,0,0,1,0,0,0,0,0,2.708,0.361164849211584,2.12022353540007,1.84054963339749,0,1,0,0,0,0,0,0,0,4
54217,1,0,0,1,0,0,0,0,0,2.639,0.412771683290603,2.29081610939405,1.62924053973028,0,0,0,0,0,1,0,0,0,4
53956,0,0,0,1,0,0,0,0,0,4.205,1.53169256380925,3.46000073813813,2.12823170584927,0,0,0,0,0,0,0,1,0,1
53963,0,0,0,0,1,0,0,0,0,4.127,1.43983512804792,2.71250692181915,2.72785282839839,0,0,0,0,0,1,0,0,0,3
53969,0,1,0,0,0,0,0,0,0,4.407,1.69138649508127,2.79220750910893,2.90690105984738,0,0,0,0,1,0,0,0,0,1
54002,0,0,0,1,0,0,0,0,0,4.357,1.91279646427089,2.32405299960929,3.64283551561253,0,0,0,0,0,0,0,0,1,1
53975,0,1,0,0,0,0,0,0,0,4.605,1.81580146370829,3.26701816019421,2.61006979274201,0,0,0,0,0,0,0,1,0,2
53955,0,0,1,0,0,0,0,0,0,6.087,3.62463422329589,4.13756368134208,3.60277675506052,0,0,0,0,0,0,0,0,1,1
53957,0,0,1,0,0,0,0,0,0,2.773,0.477475644084437,2.23889954130791,1.77495235091167,0,0,0,0,0,0,0,1,0,3
53976,0,0,0,1,0,0,0,0,0,4.883,2.07065303564676,3.26892234235234,2.90690105984738,0,0,0,0,0,0,1,0,0,1
53965,0,1,0,0,0,0,0,0,0,5.407,2.92541709963897,3.29583686600433,3.75419892023458,0,0,0,0,0,0,0,1,0,3
53997,0,0,0,1,0,0,0,0,0,3.466,0.964699871081843,2.45958884180371,2.3887627892351,0,0,0,0,0,0,1,0,0,1
53979,0,0,0,1,0,0,0,0,0,4.078,1.52453340534366,3.04770783514433,2.50143595173921,0,0,0,0,0,1,0,0,0,1
53986,0,1,0,0,0,0,0,0,0,5.063,2.14534631656755,3.2908987677154,2.94968833505258,0,0,0,0,0,0,0,1,0,2
53966,0,0,0,1,0,0,0,0,0,5.557,3.23340969464524,4.06159751626194,3.2846635654062,0,0,0,0,0,0,1,0,0,3
53967,0,0,0,1,0,0,0,0,0,3.135,0.670901571612626,2.8292643806832,1.58923520511658,0,0,0,0,0,0,1,0,0,2
53989,0,0,0,0,1,0,0,0,0,4.466,2.39141980669454,3.48685506504411,3.01062088604774,0,0,0,1,0,0,0,0,0,1
53968,0,0,1,0,0,0,0,0,0,4.111,1.30806251285032,3.55343194118857,1.85629799036563,0,0,0,0,0,1,0,0,0,4
54029,0,0,0,0,0,1,0,0,0,4.111,1.80664808172181,2.09801792725277,3.8264651170665,0,0,0,0,0,0,1,0,0,1
53985,0,0,0,0,0,0,0,0,1,5.472,2.85681497436732,3.81881062370597,3.17387845893747,0,0,0,0,0,0,0,1,0,1
53983,0,0,0,1,0,0,0,0,0,5.366,2.82197394742052,3.79885430732251,3.18635263316264,0,0,0,0,0,0,1,0,0,3
53984,0,0,0,1,0,0,0,0,0,3.332,0.803793700647009,2.87542731051034,1.7404661748405,0,0,1,0,0,0,0,0,0,4
53970,0,1,0,0,0,0,0,0,0,6.319,3.65003467029037,4.21483504055672,3.74950407593037,0,0,0,0,0,0,0,1,0,7
53988,0,0,0,1,0,0,0,0,0,5.298,2.83568088540576,3.60367553359937,3.32862668882732,0,0,0,0,0,0,1,0,0,1
53990,0,0,0,1,0,0,0,0,0,5.366,2.47089223840242,3.97467850479249,2.60268968544438,0,0,0,0,0,0,0,1,0,2
53991,1,0,0,0,1,0,0,0,0,3.526,0.939616557177652,3.12161574524424,1.66770682055808,0,0,1,0,0,0,0,0,0,4
53998,0,0,0,1,0,0,0,0,0,4.949,2.33020026002702,3.28342684592765,3.13113691056019,0,0,0,0,0,0,0,1,0,1
53992,0,0,0,1,0,0,0,0,0,4.419,1.58247773085132,2.92224718429151,2.69462718077007,1,0,0,0,0,0,0,0,0,2
53999,0,0,0,1,0,0,0,0,0,4.007,2.7241203812797,3.7261029819119,3.10009228887823,0,0,0,0,0,0,0,1,0,3
57906,0,1,0,0,0,0,0,0,0,2.773,0.471252848646167,2.27212588550934,1.75785791755237,1,0,0,0,0,0,0,0,0,3
54165,0,0,0,0,0,0,1,0,0,3.258,1.24530666781891,2.45813479373501,3.42100000895834,0,0,0,0,0,0,1,0,0,1
54005,0,0,0,1,0,0,0,0,0,6.014,3.56025031151676,4.07358047286937,3.60004824040732,0,0,0,0,0,0,0,1,0,1
54003,0,0,1,0,0,0,0,0,0,5.338,2.6068292537448,3.57794789340665,3.13549421592915,0,0,0,0,0,0,1,0,0,3
54008,0,1,0,0,0,0,0,0,0,4.844,2.56702412671543,4.02236509242994,2.65324196460721,0,0,0,0,0,0,0,1,0,3
54012,0,0,0,0,1,0,0,0,0,3.989,1.70238165807684,2.76000994003292,2.9391619220656,0,0,0,0,0,0,0,1,0,1
54219,0,0,0,0,1,0,0,0,0,3.784,1.25561603747777,1.91941949238065,3.4626060097908,0,0,0,0,0,1,0,0,0,1
54014,0,1,0,0,0,0,0,0,0,4.19,1.44078254640396,2.23889954130791,3.3499040872746,0,0,0,0,0,0,0,1,0,1
54015,0,1,0,0,0,0,0,0,0,2.708,2.09457642926411,3.21819559356334,2.98568193770049,0,0,1,0,0,0,0,0,0,3
54228,0,0,0,1,0,0,0,0,0,2.773,0.974559639998131,2.78606007473724,2.37024374146786,0,0,0,1,0,0,0,0,0,1
54009,0,0,0,0,0,0,0,0,1,5.687,3.3269047770803,3.53805656437935,3.90600493310258,0,0,0,0,0,0,0,1,0,1
57287,1,0,0,0,0,1,0,0,0,3.135,0.75377180237638,1.40683201233744,3.2188758248682,0,0,0,1,0,0,0,0,0,1
54017,0,1,0,0,0,0,0,0,0,4.263,2.28309641641018,3.68805411361415,2.67414864942653,1,0,0,0,0,0,0,0,0,3
54028,0,0,0,0,0,0,0,0,1,4.533,1.93369296511672,3.69304576298335,2.32238772029023,0,0,0,0,0,0,0,1,0,3
55575,0,0,0,1,0,0,0,0,0,2.944,0.651282976461247,2.58399755243223,1.66770682055808,0,0,0,0,0,0,0,1,0,4
53993,0,1,0,0,0,0,0,0,0,5.979,3.65338180176078,3.96902696289588,3.85439389259151,0,0,0,0,0,0,0,1,0,1
53994,0,0,0,1,0,0,0,0,0,2.944,0.564745465755421,2.41439476804605,1.75785791755237,0,0,0,0,0,0,0,1,0,4
54267,0,0,1,0,0,0,0,0,0,3.401,2.12226153886276,3.39952932456146,2.79116510781272,1,0,0,0,0,0,0,0,0,3
54016,0,0,0,1,0,0,0,0,0,4.19,1.98031157577265,2.87356463957978,3.16968558067743,0,0,0,1,0,0,0,0,0,1
54026,0,0,0,1,0,0,0,0,0,4.575,1.78069852186863,3.02689173580309,2.77881927199042,0,0,0,0,0,0,1,0,0,1
54023,0,0,0,0,0,0,0,0,1,5.481,3.27620089148747,4.01217598537798,3.44998754583159,0,0,0,0,0,0,0,1,0,5
54011,0,1,0,0,0,0,0,0,0,6.038,3.47636669515575,4.09212543511322,3.49347265777133,0,0,0,0,0,0,1,0,0,1
54022,0,0,1,0,0,0,0,0,0,2.833,0.613562701217103,1.20896034583698,3.29583686600433,0,0,0,0,0,0,0,1,0,3
54018,0,0,1,0,0,0,0,0,0,5.497,3.35459482293814,3.29212628660779,4.19268046294296,0,0,0,0,0,0,1,0,0,1
54020,0,1,0,0,0,0,0,0,0,3.091,0.362557607096888,2.7322223530732,1.62924053973028,0,0,0,0,0,0,0,1,0,4
54021,0,1,0,0,0,0,0,0,0,4.431,2.08728569570288,2.52308515336284,3.64021428213266,0,1,0,0,0,0,0,0,0,1
54024,0,0,0,1,0,0,0,0,0,5.226,2.29556047805708,3.58165609332591,2.82137888640921,0,0,0,0,0,0,1,0,0,2
54025,0,0,1,0,0,0,0,0,0,4.443,1.9473377010465,2.50143595173921,3.55820113047182,0,0,0,0,0,0,0,1,0,1
54031,0,0,0,0,1,0,0,0,0,4.682,1.77766054484855,2.96697265188257,2.88480071284671,0,0,0,0,0,0,1,0,0,2
54124,0,0,0,0,1,0,0,0,0,4.111,1.50118432699385,2.39178573845235,3.14415227867226,0,0,0,0,0,0,1,0,0,3
54060,0,0,0,1,0,0,0,0,0,3.611,1.07021281414641,2.17281803493498,2.77881927199042,0,0,0,1,0,0,0,0,0,1
54035,0,0,0,1,0,0,0,0,0,3.714,2.11106132543529,3.60277675506052,2.60268968544438,0,1,0,0,0,0,0,0,0,3
54047,0,0,0,0,0,0,0,0,1,4.997,2.21571915997238,3.3871998720183,2.95491027903374,0,0,0,0,0,0,0,1,0,3
54048,0,1,0,0,0,0,0,0,0,4.331,1.59675785927673,2.75474292909419,2.83907846350861,0,0,0,0,0,0,0,1,0,2
54032,0,0,0,1,0,0,0,0,0,5.257,2.3178677165252,3.5307625860168,2.92852352386054,0,0,0,0,0,1,0,0,0,2
54053,0,0,0,1,0,0,0,0,0,3.989,2.21724504582703,3.82537519870247,2.53369681395743,0,0,0,0,0,0,1,0,0,3
54036,0,0,0,0,0,0,0,0,1,5.976,3.49353344619723,3.9905199035689,3.6163087612791,0,0,0,0,0,0,0,1,0,1
54033,0,1,0,0,0,0,0,0,0,4.174,1.46186554796696,2.72129542785223,2.73436750941958,0,0,0,0,0,0,0,1,0,2
54034,0,0,0,1,0,0,0,0,0,2.485,0.368801123736573,2.15176220325946,1.6094379124341,0,1,0,0,0,0,0,0,0,3
54030,0,0,0,0,0,0,0,0,1,5.796,3.1389664416399,3.96902696289588,3.31054301339402,0,0,0,0,0,0,0,1,0,1
55203,0,0,0,0,1,0,0,0,0,3.611,0.991769193050061,2.99488191209915,1.90210752639692,0,0,1,0,0,0,0,0,0,1
54049,0,0,0,0,0,0,0,0,1,5.684,2.93428231123777,4.01758949987089,3.02529107579554,0,0,0,0,0,0,0,1,0,1
54043,0,0,0,0,0,0,0,0,1,5.775,3.34934252611988,3.95732136605543,3.50855589998265,0,0,0,0,0,0,0,1,0,3
54044,0,0,0,0,1,0,0,0,0,3.219,0.649195293030763,2.73436750941958,1.75785791755237,1,0,0,0,0,0,0,0,0,4
54045,0,1,0,0,0,0,0,0,0,3.367,0.796154930634174,2.71250692181915,1.98787434815435,0,0,0,0,0,0,0,1,0,7
54041,0,1,0,0,0,0,0,0,0,5.793,2.88077025508431,3.80777298405435,3.17387845893747,0,0,0,0,0,0,0,1,0,2
54046,0,0,1,0,0,0,0,0,0,4.654,1.87656007092052,2.99987368605454,2.96010509591084,0,0,0,0,0,0,0,1,0,1
54066,0,1,0,0,0,0,0,0,0,3.829,1.23547147138531,2.40991367074657,2.77258872223978,0,0,0,0,0,0,0,1,0,1
54129,0,0,0,0,1,0,0,0,0,3.219,0.621651178854875,1.63569028357817,2.91777073208428,0,0,0,0,0,1,0,0,0,1
54051,0,0,1,0,0,0,0,0,0,3.497,0.858237800425538,2.86317183796951,1.85629799036563,0,0,0,0,0,0,0,1,0,4
54074,0,0,0,0,1,0,0,0,0,5.72,3.12803165756748,4.0133694755739,3.25809653802148,0,0,0,0,0,0,1,0,0,7
54050,0,0,0,0,1,0,0,0,0,5.215,2.65267842556722,3.52979579378716,3.23080439573347,0,0,0,0,0,0,0,1,0,1
54351,0,0,1,0,0,0,0,0,0,3.689,1.1400740784757,1.58247773085132,3.54961738678043,0,0,0,1,0,0,0,0,0,1
54086,0,0,1,0,0,0,0,0,0,4.836,2.291220762915,3.2201949544341,3.16124671203156,0,0,0,0,0,0,0,1,0,1
54068,0,0,0,0,1,0,0,0,0,5.631,3.04113575700784,3.80704019620804,3.33932197794407,0,0,0,0,0,0,1,0,0,1
54088,0,1,0,0,0,0,0,0,0,3.367,1.98169088633615,3.5954749573417,2.45958884180371,0,0,0,0,0,0,0,1,0,3
54075,0,0,0,0,1,0,0,0,0,5.226,2.50740172761537,3.35281213550236,3.24649099190117,0,0,0,0,1,0,0,0,0,1
54069,0,1,0,0,0,0,0,0,0,4.615,1.94904807774624,2.71687778970489,3.28840188751681,0,0,0,0,0,0,0,1,0,1
54070,0,0,1,0,0,0,0,0,0,3.584,0.946625931670228,3.92789635458444,3.55820113047182,0,0,0,1,0,0,0,0,0,1
59438,1,1,0,0,0,0,0,0,0,2.833,0.63710578967632,1.4190035355296,3.13983261752775,0,0,1,0,0,0,0,0,0,3
54077,0,0,0,0,1,0,0,0,0,4.431,1.66695181863471,2.99907667480438,2.7408400239252,0,0,0,0,0,0,0,1,0,3
54076,0,0,0,0,1,0,0,0,0,4.234,1.51688393082349,2.55334381134123,2.98568193770049,0,0,0,0,0,0,1,0,0,1
54078,0,0,0,0,1,0,0,0,0,4.205,1.5051878910603,2.80535838356921,2.70805020110221,0,0,1,0,0,0,0,0,0,7
54079,0,0,0,1,0,0,0,0,0,5.858,3.6070455598898,3.69511000386457,4.07753744390572,0,0,0,1,0,0,0,0,0,1
58028,0,0,1,0,0,0,0,0,0,2.485,0.400117501781569,1.48160454092422,2.33214389523559,0,0,0,0,0,1,0,0,0,1
54082,0,1,0,0,0,0,0,0,0,5.357,2.92439737594937,3.35281213550236,3.68135118769314,0,0,0,0,0,0,0,1,0,3
54083,0,0,0,0,1,0,0,0,0,4.615,1.84750948433255,3.13692797022077,2.79116510781272,0,0,0,0,0,1,0,0,0,3
54084,0,1,0,0,0,0,0,0,0,4.331,1.5392300173906,3.2301322331239,2.37024374146786,0,0,0,0,0,0,0,1,0,3
54094,0,0,0,1,0,0,0,0,0,5.338,2.55575335741395,4.32125434570519,2.37954613413017,0,0,0,0,0,0,0,1,0,1
54097,0,1,0,0,0,0,0,0,0,3.714,2.94412313982076,3.69716999243167,3.3499040872746,1,0,0,0,0,0,0,0,0,1
54098,0,0,1,0,0,0,0,0,0,4.143,1.38504357921824,2.70918289269814,2.68784749378469,0,0,0,0,0,0,0,1,0,2
54100,0,1,0,0,0,0,0,0,0,5.598,3.37919032639907,3.27966984410079,4.21803603456465,0,0,0,0,0,0,0,1,0,1
54101,0,0,0,0,1,0,0,0,0,4.86,2.15617107453851,3.08190996979504,3.15700042115011,0,1,0,0,0,0,0,0,0,1
54102,0,1,0,0,0,0,0,0,0,2.485,0.335042643811619,2.03692540457676,1.82454929205105,0,0,0,0,0,0,0,1,0,4
54103,0,0,0,0,0,1,0,0,0,3.784,1.20267195859289,1.91205785725009,3.23867845216438,0,0,1,0,0,0,0,0,0,2
54113,0,0,0,0,0,0,0,0,1,5.509,2.95761495144086,3.96745771231625,3.10906095886099,0,0,0,0,0,0,0,1,0,5
54121,0,1,0,0,0,0,0,0,0,4.663,1.9139771019523,3.09706970745991,2.86789890204411,0,0,0,0,0,0,0,1,0,1
54148,0,0,1,0,0,0,0,0,0,3.584,2.27274425098302,3.51898041731854,2.84490938381941,0,0,0,0,0,0,1,0,0,3
54120,0,0,0,0,0,0,0,0,1,4.852,2.09285122858975,3.29705834192101,2.86789890204411,0,0,0,0,0,0,0,1,0,1
54204,0,0,0,0,1,0,0,0,0,3.829,1.25104721171186,2.81042626771908,2.3887627892351,0,0,0,1,0,0,0,0,0,1
54116,0,0,0,0,0,0,0,0,1,5.517,3.00583110823141,3.70211645714593,3.43398720448515,0,0,0,0,0,0,0,1,0,1
54130,0,0,0,0,1,0,0,0,0,4.883,2.12989698516833,3.42155541025003,2.81540871942271,0,0,0,0,0,1,0,0,0,1
54062,0,0,0,1,0,0,0,0,0,4.949,2.38305847714392,4.19795354484112,2.32238772029023,0,0,0,0,0,0,1,0,0,3
54064,0,0,1,0,0,0,0,0,0,3.526,2.71469474382088,3.55248682920838,3.26956893918372,0,0,0,0,1,0,0,0,0,3
54065,0,0,1,0,0,0,0,0,0,3.555,0.953971798841843,2.70584777754701,2.16332302566054,0,0,0,0,1,0,0,0,0,4
54092,0,0,0,0,1,0,0,0,0,3.714,1.15404699555621,2.56625619548432,2.54160199346455,0,0,1,0,0,0,0,0,0,1
54093,0,0,0,0,0,1,0,0,0,4.522,2.11529119457353,3.52733064213525,2.66722820658195,0,0,0,0,0,0,1,0,0,3
54145,0,0,1,0,0,0,0,0,0,4.025,1.10988188092634,2.98401388059979,2.35137525716348,0,0,0,0,0,0,0,0,1,1
54112,0,0,1,0,0,0,0,0,0,4.431,1.76712518826969,2.96784707006446,2.86220088092947,1,0,0,0,0,0,0,0,0,1
54095,0,0,0,0,0,0,0,0,1,6.059,3.57515068878559,4.22635187736367,3.46573590279973,0,0,0,0,0,0,0,1,0,1
54096,0,1,0,0,0,0,0,0,0,2.708,0.305276380852732,2.60268968544438,1.43508452528932,1,0,0,0,0,0,0,0,0,1
54464,0,0,1,0,0,0,0,0,0,2.944,0.675492245321225,1.85629799036563,2.65324196460721,0,0,0,1,0,0,0,0,0,1
54104,0,0,0,0,0,0,0,0,1,4.942,2.41947884446554,2.95319005028832,3.55820113047182,0,0,0,0,0,0,0,1,0,1
54105,0,0,1,0,0,0,0,0,0,2.708,0.672944473242426,1.24328966670289,3.25037449192757,0,0,0,1,0,0,0,0,0,1
54107,0,1,0,0,0,0,0,0,0,2.708,0.423305026236495,2.13416644136908,1.87180217690159,0,0,0,0,0,0,0,1,0,3
54108,0,1,0,0,0,0,0,0,0,3.045,0.601579987034455,2.54160199346455,1.77495235091167,0,0,0,0,0,0,0,1,0,3
54109,0,1,0,0,0,0,0,0,0,3.555,2.01156411927675,3.87292868428706,2.24070968927596,0,0,0,0,0,0,0,1,0,3
54110,0,0,0,0,1,0,0,0,0,4.357,1.6884339186606,3.05870707271538,2.64617479738412,0,0,0,0,1,0,0,0,0,1
54210,0,0,0,0,1,0,0,0,0,3.664,1.16876004857019,1.90954250488444,3.23474917402449,0,0,1,0,0,0,0,0,0,1
54123,0,0,0,0,1,0,0,0,0,4.078,1.29800944625232,3.16336311493794,2.15176220325946,0,0,0,0,0,0,1,0,0,2
54167,0,0,0,0,1,0,0,0,0,2.708,0.617345467143663,2.61249332420399,1.79175946922806,0,0,0,0,0,0,0,0,1,3
54114,0,0,0,0,0,0,0,0,1,5.004,2.59480684548786,2.87542731051034,4.08260930600368,0,0,0,0,0,0,0,1,0,1
54115,0,0,0,0,1,0,0,0,0,4.977,2.24612055601292,3.3357695763397,3.02042488614436,0,0,1,0,0,0,0,0,0,1
54117,0,1,0,0,0,0,0,0,0,4.174,1.50540984201005,3.21217341380853,2.31253542384721,0,0,0,0,0,0,0,1,0,3
54118,0,0,0,0,1,0,0,0,0,3.135,0.699626146657654,1.50784805667247,3.04927304048202,0,0,0,0,0,0,1,0,0,1
54119,0,0,0,0,1,0,0,0,0,2.833,0.552159487258968,1.80286424896016,2.54944517092557,0,0,0,0,0,0,0,1,0,1
54126,0,0,0,0,1,0,0,0,0,4.06,2.05719593273252,3.48124008933569,2.64617479738412,0,0,0,0,0,0,1,0,0,3
54127,0,0,0,0,1,0,0,0,0,3.611,1.01848624418883,2.57771369937421,2.30258509299405,0,0,0,0,0,0,1,0,0,3
54171,0,0,0,0,0,0,0,0,1,4.868,2.29636579318013,3.57794789340665,2.83907846350861,0,0,0,0,0,0,0,1,0,7
54080,0,0,1,0,0,0,0,0,0,3.434,0.8845936451309,1.46626014275777,3.40119738166216,0,0,0,0,0,0,0,1,0,1
54173,0,0,0,0,1,0,0,0,0,4.078,1.76541549388845,3.32503602069659,2.484906649788,0,0,0,0,0,0,1,0,0,3
54128,0,0,0,0,1,0,0,0,0,5.106,2.5143845426076,3.14703604764516,3.46885603013597,0,0,0,0,0,0,1,0,0,1
54081,0,0,1,0,0,0,0,0,0,2.89,0.949338585920355,1.56506796469816,3.40119738166216,0,0,0,1,0,0,0,0,0,1
54463,0,0,0,0,0,0,0,0,1,3.807,1.21876288979857,2.65794917813268,2.90142159408275,0,0,0,1,0,0,0,0,0,1
54133,0,0,0,1,0,0,0,0,0,5.468,3.18825165532439,3.53368656470823,3.7635229971097,1,0,0,0,0,0,0,0,0,1
54139,0,0,0,0,1,0,0,0,0,5.147,2.46104077868602,3.31480399549504,3.23474917402449,0,0,0,0,0,0,1,0,0,3
54147,0,0,0,1,0,0,0,0,0,2.833,0.492865298388998,2.02379668771238,2.05412373369555,0,0,0,0,0,0,1,0,0,3
54179,0,0,0,1,0,0,0,0,0,4.304,1.52148063367496,2.92852352386054,2.62466859216316,1,0,0,0,0,0,0,0,0,3
55129,0,1,0,0,0,0,0,0,0,3.638,0.99694863489161,2.75576041725829,2.28238238567653,0,0,0,0,0,0,0,1,0,3
54184,0,0,0,0,1,0,0,0,0,3.135,0.747161768866183,2.76945882923085,1.88706964903238,0,0,0,0,0,0,1,0,0,3
54134,0,0,1,0,0,0,0,0,0,2.398,0.361164849211584,2.58399755243223,1.38629436111989,1,0,0,0,0,0,0,0,0,4
54136,0,0,0,1,0,0,0,0,0,2.565,0.131905070879939,3.15627675511168,0.8754687373539,1,0,0,0,0,0,0,0,0,4
54138,0,0,0,0,1,0,0,0,0,4.466,1.60542989103656,2.61863593949627,3.03974915897076,0,0,0,0,0,0,1,0,0,2
54131,0,1,0,0,0,0,0,0,0,5.961,3.39450839351136,4.06817168791808,3.44361809754611,0,0,0,0,0,0,0,1,0,1
54132,0,0,0,0,1,0,0,0,0,3.497,0.927032828406057,2.47930767138752,2.30258509299405,0,0,0,0,0,1,0,0,0,1
57375,0,0,0,0,0,0,0,0,1,3.332,0.803793700647009,2.82731362192903,1.80828877117927,0,0,0,0,0,0,0,1,0,4
54289,0,0,0,0,1,0,0,0,0,3.714,1.14454122055651,2.85261219895917,2.2512917986065,0,0,0,0,0,0,1,0,0,3
54140,0,0,0,0,0,0,0,0,1,5.226,2.65942002413414,3.2490946034522,3.51749783735832,0,0,0,0,0,0,1,0,0,1
54149,0,0,0,0,1,0,0,0,0,5.081,2.28228033965368,3.70253578056142,2.66722820658195,0,0,0,0,0,0,1,0,0,3
54141,0,0,1,0,0,0,0,0,0,4.159,1.49559709601034,2.69462718077007,2.79116510781272,1,0,0,0,0,0,0,0,0,1
54290,0,0,0,0,0,1,0,0,0,3.178,2.63777078808979,3.65109970227706,3.10458667846607,0,0,0,1,0,0,0,0,0,3
54188,0,0,0,1,0,0,0,0,0,3.401,0.914689450507181,2.13416644136908,2.60268968544438,0,0,0,0,0,0,1,0,0,1
54146,0,0,0,1,0,0,0,0,0,5.576,3.26001776819938,3.36788186513088,4.00186370942794,0,0,0,0,1,0,0,0,0,1
54143,0,0,0,0,0,0,0,0,1,5.05,2.60387416885204,2.97721182391661,3.73050112880476,0,0,0,0,0,0,0,1,0,1
54186,0,0,0,0,1,0,0,0,0,2.944,0.611937125134402,1.62924053973028,2.65324196460721,0,0,0,1,0,0,0,0,0,1
54150,0,0,0,0,1,0,0,0,0,4.997,2.3406512938005,3.48890296208126,2.94443897916644,0,0,0,0,0,0,1,0,0,1
54152,0,0,0,0,1,0,0,0,0,3.714,1.16315080980568,1.80005827204275,3.35340671782581,0,0,1,0,0,0,0,0,0,1
54153,0,0,0,0,1,0,0,0,0,3.135,1.07089845010059,3.22553361253227,1.79175946922806,0,0,0,1,0,0,0,0,0,1
54142,0,0,0,0,1,0,0,0,0,5.938,3.5597099631211,3.89420520705517,3.77734810210154,0,0,0,0,0,0,0,1,0,1
54172,0,0,0,0,1,0,0,0,0,3.912,1.21015366340102,2.58776403522771,2.56494935746154,0,0,0,0,0,0,1,0,0,3
54291,0,0,0,0,0,1,0,0,0,2.773,1.46256071657334,3.22815266164841,2.2512917986065,0,0,0,0,0,0,1,0,0,3
54159,0,0,1,0,0,0,0,0,0,4.71,1.98554286523578,3.30567717980474,2.74727091425549,0,0,0,0,0,0,0,1,0,1
54161,0,0,0,0,1,0,0,0,0,5.112,2.36405641508215,3.63934776508289,2.81540871942271,0,0,0,0,0,1,0,0,0,1
54174,0,0,0,1,0,0,0,0,0,3.761,1.11612471375274,1.93629261996035,3.16968558067743,0,0,0,0,0,0,1,0,0,1
60012,0,0,1,0,0,0,0,0,0,2.708,0.551583616238158,2.06686275947298,2.19722457733622,0,1,0,0,0,0,0,0,0,3
54160,0,1,0,0,0,0,0,0,0,3.497,2.33582642677385,3.36729582998647,3.04927304048202,0,0,0,0,0,0,0,1,0,5
