"gid","weekend","hour_term_8_10","hour_term_11_13","hour_term_14_16","hour_term_17_19","hour_term_20_22","hour_term_23_1","hour_term_2_4","hour_term_5_7","trip_length_km","trip_duration_min","avg_speed_kms","ln_n_coord","education","health","leisure","cafe","errand","shopping","home","work","meeting","mode"
4286,0,0,0,0,0,0,0,0,1,"0","50.517","0","0.000",0,0,0,0,0,0,0,1,0,"3"
4818,0,0,0,0,0,0,1,0,0,"0","32.05","0","0.000",1,0,0,0,0,0,0,0,0,"3"
4295,0,0,0,0,1,0,0,0,0,"0","36.917","0","0.000",0,0,0,0,0,0,1,0,0,"1"
4951,0,0,0,1,0,0,0,0,0,"0","66.1","0","0.000",0,0,1,0,0,0,0,0,0,"5"
4297,0,0,0,1,0,0,0,0,0,"0","60.1","0","0.000",0,0,0,0,0,0,1,0,0,"3"
4963,0,0,0,0,0,1,0,0,0,"0","48.283","0","0.000",0,0,1,0,0,0,0,0,0,"1"
4328,0,1,0,0,0,0,0,0,0,"0","38.75","0","0.000",0,0,0,0,0,0,0,1,0,"3"
4335,0,0,0,1,0,0,0,0,0,"0","51.767","0","0.000",0,0,0,0,0,0,1,0,0,"1"
4988,0,0,0,0,0,0,0,0,1,"0","26.117","0","0.000",0,0,0,0,0,0,0,1,0,"3"
27536,0,0,0,0,0,0,0,0,1,"0","17.333","0","0.000",0,0,0,0,0,0,0,1,0,"3"
5194,0,0,1,0,0,0,0,0,0,"0","28.483","0","0.000",0,0,0,0,0,1,0,0,0,"1"
5220,0,0,1,0,0,0,0,0,0,"0","90.2","0","0.000",0,0,0,0,0,0,0,0,1,"3"
5748,0,0,0,0,0,0,0,0,1,"0","143.883","0","0.000",0,0,0,0,0,0,0,1,0,"1"
5259,0,0,1,0,0,0,0,0,0,"0","66.117","0","0.000",0,0,0,0,0,0,1,0,0,"5"
5821,0,0,0,1,0,0,0,0,0,"0","54.183","0","0.000",1,0,0,0,0,0,0,0,0,"1"
5360,0,0,0,1,0,0,0,0,0,"0","57.783","0","0.000",0,0,0,0,0,1,0,0,0,"1"
5834,0,0,1,0,0,0,0,0,0,"0","180.733","0","0.000",0,0,0,0,0,0,0,1,0,"1"
6111,0,1,0,0,0,0,0,0,0,"0","196.817","0","0.000",0,0,0,0,0,0,0,1,0,"1"
5380,0,0,1,0,0,0,0,0,0,"0","51.167","0","0.000",0,0,0,0,0,0,1,0,0,"1"
6611,0,0,0,1,0,0,0,0,0,"0","68.983","0","0.000",0,0,0,0,0,0,0,1,0,"3"
5395,0,1,0,0,0,0,0,0,0,"0","140.867","0","0.000",0,0,0,0,0,0,0,0,1,"1"
5864,0,0,0,1,0,0,0,0,0,"0","40.867","0","0.000",0,0,0,1,0,0,0,0,0,"1"
5616,0,0,0,0,0,0,0,0,1,"0","36","0","0.000",0,0,0,0,0,0,0,1,0,"3"
5942,0,0,0,1,0,0,0,0,0,"0","27.367","0","0.000",0,0,0,0,0,1,0,0,0,"3"
5656,0,0,0,1,0,0,0,0,0,"0","47.517","0","0.000",0,0,0,0,1,0,0,0,0,"4"
5946,0,0,1,0,0,0,0,0,0,"0","54.717","0","0.000",0,1,0,0,0,0,0,0,0,"2"
6625,0,0,0,0,1,0,0,0,0,"0","28.133","0","0.000",0,0,0,0,0,0,1,0,0,"3"
6417,0,0,1,0,0,0,0,0,0,"0","76.5","0","0.000",0,0,0,0,0,0,0,1,0,"1"
6016,0,1,0,0,0,0,0,0,0,"0","14.8","0","0.000",0,0,0,0,0,0,0,1,0,"4"
6018,0,0,0,1,0,0,0,0,0,"0","65.917","0","0.000",0,0,0,0,0,0,1,0,0,"1"
6061,0,0,0,1,0,0,0,0,0,"0","56.433","0","0.000",0,0,0,0,0,0,0,1,0,"4"
6418,0,0,0,0,0,0,0,0,1,"0","14.967","0","0.000",1,0,0,0,0,0,0,0,0,"1"
6098,0,0,0,1,0,0,0,0,0,"0","49.067","0","0.000",0,0,0,0,0,1,0,0,0,"4"
14761,0,0,0,1,0,0,0,0,0,"0","71.633","0","0.000",0,0,0,0,0,0,1,0,0,"4"
7438,0,0,0,0,1,0,0,0,0,"0","34.333","0","0.000",0,0,0,0,0,0,1,0,0,"2"
6202,0,0,0,1,0,0,0,0,0,"0","88.3","0","0.000",0,1,0,0,0,0,0,0,0,"2"
6251,0,0,0,1,0,0,0,0,0,"0","37.433","0","0.000",0,0,1,0,0,0,0,0,0,"3"
6525,0,0,0,0,1,0,0,0,0,"0","50.883","0","0.000",0,0,0,0,0,0,1,0,0,"1"
6294,0,0,0,0,1,0,0,0,0,"0","51.717","0","0.000",0,0,0,0,0,0,1,0,0,"3"
6630,0,0,0,1,0,0,0,0,0,"0","208.9","0","0.000",0,0,0,0,0,0,1,0,0,"6"
6674,0,0,0,1,0,0,0,0,0,"0","24.3","0","0.000",0,0,0,0,0,0,0,1,0,"3"
6303,0,0,0,0,1,0,0,0,0,"0","79.7","0","0.000",0,0,0,0,0,0,1,0,0,"2"
10804,0,0,0,0,1,0,0,0,0,"0","44.517","0","0.000",0,0,0,0,0,0,1,0,0,"4"
6315,0,0,0,0,1,0,0,0,0,"0","56.117","0","0.000",0,0,0,0,0,0,1,0,0,"2"
6922,0,0,0,0,1,0,0,0,0,"0","44.15","0","0.000",0,0,0,0,1,0,0,0,0,"1"
6337,0,1,0,0,0,0,0,0,0,"0","39.783","0","0.000",0,0,0,0,0,0,0,1,0,"3"
6995,0,0,0,0,1,0,0,0,0,"0","54.85","0","0.000",0,0,0,0,0,0,1,0,0,"3"
7905,0,0,0,0,0,0,0,0,1,"0","19.6","0","0.000",0,0,0,0,0,0,0,1,0,"1"
6358,0,0,1,0,0,0,0,0,0,"0","222.867","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7036,0,0,0,0,1,0,0,0,0,"0","85.117","0","0.000",0,0,1,0,0,0,0,0,0,"3"
7116,0,0,0,0,1,0,0,0,0,"0","109.85","0","0.000",0,0,0,1,0,0,0,0,0,"4"
7165,0,0,0,0,1,0,0,0,0,"0","43.267","0","0.000",0,0,1,0,0,0,0,0,0,"4"
8059,0,0,0,1,0,0,0,0,0,"0","80.1","0","0.000",0,0,0,0,0,0,1,0,0,"3"
7255,0,0,0,0,1,0,0,0,0,"0","54.633","0","0.000",0,0,0,0,0,0,1,0,0,"2"
7390,0,0,0,0,1,0,0,0,0,"0","210.283","0","0.000",0,0,0,0,0,0,1,0,0,"1"
7494,0,0,0,0,0,1,0,0,0,"0","63.15","0","0.000",0,0,1,0,0,0,0,0,0,"1"
9495,0,1,0,0,0,0,0,0,0,"0","212.533","0","0.000",0,0,0,0,0,0,0,1,0,"5"
8535,0,0,0,0,0,0,0,0,1,"0","121.8","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7596,0,0,0,0,1,0,0,0,0,"0","41.65","0","0.000",0,0,0,0,0,0,1,0,0,"1"
8523,0,0,0,0,0,0,0,0,1,"0","98.583","0","0.000",0,0,0,0,0,0,0,1,0,"3"
8421,0,0,0,1,0,0,0,0,0,"0","57.533","0","0.000",0,0,0,0,0,0,1,0,0,"4"
8658,0,1,0,0,0,0,0,0,0,"0","107.117","0","0.000",0,0,0,0,0,0,0,1,0,"2"
7622,0,0,0,1,0,0,0,0,0,"0","117.5","0","0.000",0,0,0,0,0,0,1,0,0,"5"
8590,0,0,0,0,0,0,0,0,1,"0","49.6","0","0.000",0,0,0,0,0,0,0,1,0,"3"
8873,0,1,0,0,0,0,0,0,0,"0","31.05","0","0.000",0,0,0,0,0,1,0,0,0,"3"
7653,0,0,0,0,0,1,0,0,0,"0","24.617","0","0.000",0,0,1,0,0,0,0,0,0,"3"
8891,0,0,0,1,0,0,0,0,0,"0","51.333","0","0.000",0,0,0,0,0,0,0,1,0,"4"
7745,0,0,0,0,1,0,0,0,0,"0","27.933","0","0.000",0,0,0,0,0,0,1,0,0,"1"
9039,0,0,1,0,0,0,0,0,0,"0","43.867","0","0.000",0,0,0,0,0,1,0,0,0,"1"
8649,0,1,0,0,0,0,0,0,0,"0","28.25","0","0.000",0,0,0,0,0,0,1,0,0,"3"
9185,0,1,0,0,0,0,0,0,0,"0","167.033","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7908,0,0,0,0,1,0,0,0,0,"0","37.817","0","0.000",0,0,0,0,0,0,1,0,0,"4"
9186,0,1,0,0,0,0,0,0,0,"0","35.8","0","0.000",0,0,1,0,0,0,0,0,0,"3"
9326,0,1,0,0,0,0,0,0,0,"0","217.367","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7809,0,0,0,0,1,0,0,0,0,"0","57.45","0","0.000",0,0,0,0,0,0,1,0,0,"5"
10292,0,0,1,0,0,0,0,0,0,"0","60.55","0","0.000",0,0,0,0,0,0,0,1,0,"1"
8736,0,0,0,0,0,0,0,0,1,"0","45.85","0","0.000",0,1,0,0,0,0,0,0,0,"2"
9332,0,0,0,0,0,0,0,0,1,"0","76.983","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7874,0,0,0,1,0,0,0,0,0,"0","71.7","0","0.000",0,0,0,0,1,0,0,0,0,"3"
9535,0,0,1,0,0,0,0,0,0,"0","17.8","0","0.000",0,0,0,0,0,0,1,0,0,"1"
9641,0,0,0,1,0,0,0,0,0,"0","19.383","0","0.000",0,0,0,0,0,0,1,0,0,"3"
8822,0,1,0,0,0,0,0,0,0,"0","39.317","0","0.000",0,0,0,0,0,1,0,0,0,"1"
9673,0,1,0,0,0,0,0,0,0,"0","95.267","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7996,0,0,0,0,1,0,0,0,0,"0","49.883","0","0.000",0,0,0,0,0,0,1,0,0,"3"
7948,0,0,0,0,1,0,0,0,0,"0","138.783","0","0.000",0,0,0,0,0,0,1,0,0,"1"
8396,0,1,0,0,0,0,0,0,0,"0","21.133","0","0.000",0,0,0,0,0,0,0,1,0,"1"
9689,0,0,1,0,0,0,0,0,0,"0","80.267","0","0.000",1,0,0,0,0,0,0,0,0,"3"
8129,0,0,0,0,1,0,0,0,0,"0","36.167","0","0.000",0,0,0,0,0,0,1,0,0,"3"
8137,0,0,0,0,0,0,0,0,1,"0","76.9","0","0.000",0,0,0,0,0,0,0,1,0,"1"
9741,0,0,0,1,0,0,0,0,0,"0","34.933","0","0.000",0,0,0,0,0,1,0,0,0,"5"
9255,0,0,0,0,0,1,0,0,0,"0","49.55","0","0.000",0,0,0,0,0,0,1,0,0,"3"
12471,0,0,0,0,0,1,0,0,0,"0","31.917","0","0.000",1,0,0,0,0,0,0,0,0,"2"
9760,0,1,0,0,0,0,0,0,0,"0","23.467","0","0.000",1,0,0,0,0,0,0,0,0,"3"
8338,0,0,0,0,0,0,1,0,0,"0","86.383","0","0.000",0,0,1,0,0,0,0,0,0,"2"
10750,0,0,0,0,1,0,0,0,0,"0","54.183","0","0.000",0,0,0,1,0,0,0,0,0,"1"
9370,0,1,0,0,0,0,0,0,0,"0","33.9","0","0.000",0,0,0,0,0,0,0,1,0,"3"
9837,0,0,0,0,0,0,0,0,1,"0","131.95","0","0.000",0,0,0,0,0,0,0,1,0,"1"
9884,0,0,0,1,0,0,0,0,0,"0","42.45","0","0.000",0,0,0,0,0,0,0,0,1,"4"
12059,0,0,0,0,1,0,0,0,0,"0","74.967","0","0.000",0,0,0,0,0,0,1,0,0,"3"
9964,0,0,1,0,0,0,0,0,0,"0","51.8","0","0.000",0,0,1,0,0,0,0,0,0,"1"
11020,0,0,0,0,0,1,0,0,0,"0","22.9","0","0.000",0,0,0,0,0,1,0,0,0,"1"
10128,0,0,0,1,0,0,0,0,0,"0","29.533","0","0.000",1,0,0,0,0,0,0,0,0,"4"
12997,0,1,0,0,0,0,0,0,0,"0","30.633","0","0.000",0,0,0,0,0,0,0,1,0,"3"
10082,0,0,0,1,0,0,0,0,0,"0","43.483","0","0.000",0,0,0,0,0,0,1,0,0,"3"
12089,0,0,0,0,1,0,0,0,0,"0","28.85","0","0.000",0,0,0,0,0,0,1,0,0,"3"
11240,0,0,0,0,1,0,0,0,0,"0","62.583","0","0.000",0,0,1,0,0,0,0,0,0,"1"
10169,0,0,1,0,0,0,0,0,0,"0","193.233","0","0.000",0,0,0,0,0,0,0,1,0,"1"
11257,0,0,1,0,0,0,0,0,0,"0","48.767","0","0.000",0,0,0,0,0,0,0,1,0,"3"
10166,0,0,0,1,0,0,0,0,0,"0","113.017","0","0.000",0,0,0,0,0,0,0,1,0,"4"
11296,0,0,0,0,1,0,0,0,0,"0","62.1","0","0.000",0,0,0,1,0,0,0,0,0,"1"
10195,0,1,0,0,0,0,0,0,0,"0","37.7","0","0.000",0,0,0,0,0,0,0,1,0,"3"
10204,0,0,0,0,1,0,0,0,0,"0","23.983","0","0.000",0,0,0,0,0,0,1,0,0,"2"
11624,0,0,0,0,1,0,0,0,0,"0","74.033","0","0.000",0,0,0,0,0,0,1,0,0,"3"
10240,0,0,0,1,0,0,0,0,0,"0","34.1","0","0.000",0,0,0,1,0,0,0,0,0,"1"
12399,0,1,0,0,0,0,0,0,0,"0","7.6","0","0.000",0,0,0,0,0,0,0,1,0,"2"
10243,0,0,0,0,1,0,0,0,0,"0","27.45","0","0.000",0,0,0,0,0,0,1,0,0,"1"
12366,0,0,0,0,0,1,0,0,0,"0","48.417","0","0.000",0,0,0,0,0,0,1,0,0,"3"
11724,0,0,0,0,1,0,0,0,0,"0","128.217","0","0.000",0,0,0,0,0,0,1,0,0,"1"
10470,0,0,0,0,0,0,0,0,1,"0","120.6","0","0.000",0,0,0,0,0,0,1,0,0,"1"
11403,0,0,0,0,0,1,0,0,0,"0","25.067","0","0.000",0,0,1,0,0,0,0,0,0,"1"
10695,0,0,0,0,1,0,0,0,0,"0","41.283","0","0.000",0,0,0,0,1,0,0,0,0,"1"
11414,0,0,0,0,1,0,0,0,0,"0","33.533","0","0.000",0,0,0,0,0,0,1,0,0,"3"
10976,0,0,0,0,1,0,0,0,0,"0","68.75","0","0.000",0,0,0,0,0,0,1,0,0,"1"
20101,1,1,0,0,0,0,0,0,0,"0","55.933","0","0.000",0,0,0,0,0,1,0,0,0,"4"
13656,0,0,1,0,0,0,0,0,0,"0","37.783","0","0.000",0,0,0,0,0,1,0,0,0,"3"
12153,0,0,0,0,1,0,0,0,0,"0","61.3","0","0.000",0,0,0,0,0,0,1,0,0,"5"
15359,0,0,0,0,1,0,0,0,0,"0","51.383","0","0.000",0,0,0,0,0,0,1,0,0,"3"
12464,0,1,0,0,0,0,0,0,0,"0","44.067","0","0.000",0,0,0,0,0,0,0,1,0,"1"
15879,0,0,0,0,1,0,0,0,0,"0","37.333","0","0.000",0,0,1,0,0,0,0,0,0,"3"
13842,0,0,0,1,0,0,0,0,0,"0","49.867","0","0.000",0,0,0,0,0,0,1,0,0,"1"
15532,0,0,0,0,1,0,0,0,0,"0","19.5","0","0.000",0,0,0,1,0,0,0,0,0,"4"
12357,0,0,0,0,1,0,0,0,0,"0","31.417","0","0.000",0,0,0,0,0,0,1,0,0,"3"
14136,0,0,0,1,0,0,0,0,0,"0","33.733","0","0.000",0,0,1,0,0,0,0,0,0,"3"
12371,0,0,0,1,0,0,0,0,0,"0","145.067","0","0.000",0,0,0,0,0,0,1,0,0,"1"
12433,0,0,0,0,1,0,0,0,0,"0","84.267","0","0.000",0,0,0,0,0,0,1,0,0,"1"
11919,0,0,0,1,0,0,0,0,0,"0","58.583","0","0.000",0,0,0,0,0,0,1,0,0,"5"
12479,0,0,0,0,1,0,0,0,0,"0","16.2","0","0.000",0,0,0,0,0,0,1,0,0,"3"
11936,0,0,0,1,0,0,0,0,0,"0","29.25","0","0.000",0,0,0,0,0,0,1,0,0,"2"
12616,0,0,0,0,1,0,0,0,0,"0","39.667","0","0.000",0,0,0,0,0,0,1,0,0,"3"
13663,0,0,0,0,0,0,0,0,1,"0","37.8","0","0.000",0,0,0,0,0,0,0,1,0,"3"
13664,0,0,0,1,0,0,0,0,0,"0","102.317","0","0.000",0,0,0,0,0,1,0,0,0,"4"
12778,0,0,0,0,0,0,0,0,1,"0","233.2","0","0.000",0,0,0,0,0,0,0,0,1,"3"
12804,0,1,0,0,0,0,0,0,0,"0","12.8","0","0.000",0,0,0,0,0,0,0,1,0,"1"
12821,0,0,0,0,0,1,0,0,0,"0","30.317","0","0.000",0,0,0,0,0,0,1,0,0,"3"
24288,0,0,0,1,0,0,0,0,0,"0","60.55","0","0.000",0,0,0,0,0,0,0,1,0,"3"
14164,0,0,0,1,0,0,0,0,0,"0","31.567","0","0.000",0,0,0,0,0,0,1,0,0,"3"
12987,0,0,0,0,0,0,0,0,1,"0","45.817","0","0.000",0,0,0,0,0,0,0,1,0,"3"
13110,0,0,1,0,0,0,0,0,0,"0","37.45","0","0.000",0,0,1,0,0,0,0,0,0,"3"
13207,0,0,1,0,0,0,0,0,0,"0","32.267","0","0.000",0,0,0,0,1,0,0,0,0,"1"
13024,0,0,0,0,1,0,0,0,0,"0","38.033","0","0.000",0,0,0,0,0,0,1,0,0,"3"
13440,0,0,1,0,0,0,0,0,0,"0","23.567","0","0.000",0,0,0,0,0,0,1,0,0,"4"
13349,0,0,1,0,0,0,0,0,0,"0","69.367","0","0.000",1,0,0,0,0,0,0,0,0,"3"
13017,0,0,0,0,1,0,0,0,0,"0","34.467","0","0.000",0,0,0,0,0,0,1,0,0,"3"
14860,0,0,0,0,1,0,0,0,0,"0","44.9","0","0.000",0,0,0,0,0,0,1,0,0,"5"
14489,0,1,0,0,0,0,0,0,0,"0","29.2","0","0.000",0,0,0,1,0,0,0,0,0,"1"
13545,0,0,0,0,0,0,0,0,1,"0","74.733","0","0.000",0,0,0,0,0,0,0,1,0,"1"
15986,0,0,0,1,0,0,0,0,0,"0","170.85","0","0.000",0,0,0,0,0,0,1,0,0,"1"
15240,0,0,0,0,1,0,0,0,0,"0","38.867","0","0.000",0,0,0,0,0,1,0,0,0,"6"
14367,0,0,0,1,0,0,0,0,0,"0","62.45","0","0.000",0,0,0,0,0,0,0,1,0,"3"
15329,0,0,0,0,0,1,0,0,0,"0","25.95","0","0.000",0,0,1,0,0,0,0,0,0,"3"
15977,1,0,0,0,0,0,1,0,0,"0","40.367","0","0.000",0,0,1,0,0,0,0,0,0,"1"
15402,0,0,0,0,1,0,0,0,0,"0","56.883","0","0.000",0,0,0,0,0,0,0,0,1,"1"
16200,0,0,0,0,0,1,0,0,0,"0","40.283","0","0.000",0,0,0,0,0,0,1,0,0,"3"
17066,0,0,0,0,0,0,0,0,1,"0","65.317","0","0.000",0,1,0,0,0,0,0,0,0,"2"
13868,0,0,0,1,0,0,0,0,0,"0","25.967","0","0.000",0,0,0,0,0,1,0,0,0,"1"
14615,0,1,0,0,0,0,0,0,0,"0","129.483","0","0.000",0,0,0,0,0,0,0,1,0,"1"
13927,0,0,0,1,0,0,0,0,0,"0","53.617","0","0.000",0,0,0,1,0,0,0,0,0,"1"
16090,1,0,0,0,0,0,0,1,0,"0","25.767","0","0.000",0,0,1,0,0,0,0,0,0,"3"
14086,0,0,1,0,0,0,0,0,0,"0","66.067","0","0.000",0,0,0,0,0,0,0,0,1,"1"
8408,0,0,0,0,1,0,0,0,0,"57.671","48.583","71.60","6.273",0,0,0,0,0,1,0,0,0,"1"
14748,0,1,0,0,0,0,0,0,0,"0","36.45","0","0.000",0,0,0,0,0,0,0,1,0,"4"
14217,0,0,1,0,0,0,0,0,0,"0","52.983","0","0.000",0,0,0,0,1,0,0,0,0,"1"
14785,0,0,0,1,0,0,0,0,0,"0","33.667","0","0.000",0,0,0,0,0,0,1,0,0,"3"
15174,0,0,0,1,0,0,0,0,0,"0","28.85","0","0.000",0,0,1,0,0,0,0,0,0,"3"
26724,0,0,0,0,1,0,0,0,0,"0","39.483","0","0.000",0,0,0,0,0,0,1,0,0,"3"
14874,0,0,0,0,1,0,0,0,0,"0","5.533","0","0.000",1,0,0,0,0,0,0,0,0,"4"
16157,0,0,0,0,0,0,1,0,0,"0","39.883","0","0.000",0,0,0,0,0,0,1,0,0,"1"
14942,0,0,0,1,0,0,0,0,0,"0","37.283","0","0.000",0,0,0,0,0,0,1,0,0,"3"
14906,0,0,0,0,1,0,0,0,0,"0","52.75","0","0.000",0,0,0,1,0,0,0,0,0,"1"
15954,0,0,0,0,1,0,0,0,0,"0","39.167","0","0.000",0,0,0,0,0,0,1,0,0,"3"
28011,0,0,0,0,1,0,0,0,0,"0","39.8","0","0.000",0,0,0,0,1,0,0,0,0,"4"
16091,0,0,0,0,1,0,0,0,0,"0","28.233","0","0.000",0,0,0,0,0,1,0,0,0,"4"
8604,0,0,0,1,0,0,0,0,0,"0","28.233","21.30","4.868",0,0,0,0,0,0,0,1,0,"1"
15035,0,1,0,0,0,0,0,0,0,"0","44.383","0","0.000",0,0,0,0,0,0,0,1,0,"3"
15967,0,0,0,0,0,0,1,0,0,"0","54.15","0","0.000",0,0,0,1,0,0,0,0,0,"1"
16729,0,0,0,0,0,1,0,0,0,"0","19.367","0","0.000",0,0,0,0,0,0,1,0,0,"3"
16040,0,0,0,0,1,0,0,0,0,"0","53.667","0","0.000",0,0,0,0,0,0,0,1,0,"1"
15728,0,0,0,0,1,0,0,0,0,"0","97.633","0","0.000",0,0,0,0,0,0,1,0,0,"1"
16788,1,1,0,0,0,0,0,0,0,"0","170.117","0","0.000",0,0,0,0,0,0,0,1,0,"3"
16093,0,0,0,0,1,0,0,0,0,"0","35.417","0","0.000",0,0,0,0,0,0,1,0,0,"4"
15750,0,0,0,0,0,0,1,0,0,"0","31.1","0","0.000",0,0,0,0,0,0,0,1,0,"3"
16201,1,0,0,0,0,0,0,0,1,"0","16.083","0","0.000",0,0,0,0,0,0,0,1,0,"1"
15802,0,0,0,1,0,0,0,0,0,"0","63.467","0","0.000",0,0,0,0,0,0,1,0,0,"3"
16211,0,0,0,1,0,0,0,0,0,"0","29.417","0","0.000",0,0,0,0,0,0,1,0,0,"3"
8672,0,0,0,0,0,0,0,0,1,"124.007","100.467","74.30","6.990",0,0,0,0,0,0,0,1,0,"1"
16220,0,0,1,0,0,0,0,0,0,"0","71.017","0","0.000",0,0,0,0,0,0,0,1,0,"1"
16481,0,0,0,0,1,0,0,0,0,"0","34.133","0","0.000",0,0,1,0,0,0,0,0,0,"4"
16550,0,0,0,1,0,0,0,0,0,"0","134.633","0","0.000",0,0,0,0,0,0,1,0,0,"5"
24326,0,0,1,0,0,0,0,0,0,"0","43.767","0","0.000",1,0,0,0,0,0,0,0,0,"3"
24911,0,0,1,0,0,0,0,0,0,"0","70.5","0","0.000",1,0,0,0,0,0,0,0,0,"2"
16971,1,1,0,0,0,0,0,0,0,"0","31.95","0","0.000",0,0,0,0,0,1,0,0,0,"1"
17050,1,1,0,0,0,0,0,0,0,"0","52.267","0","0.000",0,0,1,0,0,0,0,0,0,"3"
2337,0,0,1,0,0,0,0,0,0,"0","94.4","0","0.000",0,0,0,0,0,0,1,0,0,"3"
4124,0,0,0,0,1,0,0,0,0,"0","13.25","0","0.000",0,0,0,0,0,0,1,0,0,"3"
11708,0,0,0,0,1,0,0,0,0,"0","89.083","0","0.000",0,0,0,0,0,0,1,0,0,"3"
8793,0,1,0,0,0,0,0,0,0,"0","34.283","86.40","6.014",0,0,0,0,0,0,0,1,0,"1"
7987,0,0,0,0,0,1,0,0,0,"0","33.017","0","0.000",0,0,0,0,0,0,1,0,0,"1"
8105,0,0,0,0,0,0,0,0,1,"0.122","5.267","8.10","2.708",0,0,0,0,0,0,1,0,0,"1"
10731,0,0,0,1,0,0,0,0,0,"0","52.683","0","0.000",0,0,0,0,0,0,1,0,0,"1"
5012,0,1,0,0,0,0,0,0,0,"0","58.267","0","0.000",0,0,0,1,0,0,0,0,0,"1"
5769,0,0,0,1,0,0,0,0,0,"0","113.4","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7840,0,0,0,0,1,0,0,0,0,"0","40.283","0","0.000",0,0,0,0,0,0,0,1,0,"1"
7853,0,0,0,1,0,0,0,0,0,"0","76.3","0","0.000",0,0,0,0,0,0,1,0,0,"1"
8726,0,1,0,0,0,0,0,0,0,"0.721","4.55","9.90","2.833",0,0,1,0,0,0,0,0,0,"2"
8815,0,1,0,0,0,0,0,0,0,"0","9.667","57.30","4.779",0,0,0,0,0,0,0,1,0,"1"
7976,0,0,0,0,0,0,1,0,0,"0.788","3.683","14.80","1.946",0,0,0,0,0,1,0,0,0,"1"
8051,0,0,0,0,1,0,0,0,0,"0","2.9","40.30","2.485",0,0,0,1,0,0,0,0,0,"1"
9112,0,1,0,0,0,0,0,0,0,"0","8.667","53.90","4.489",0,0,0,0,0,0,0,1,0,"1"
16570,0,1,0,0,0,0,0,0,0,"0.623","8.817","4.40","2.303",0,0,1,0,0,0,0,0,0,"3"
8162,0,0,0,0,0,0,0,0,1,"47.395","64.883","44.50","6.335",0,0,0,0,0,0,0,1,0,"5"
8689,0,0,0,0,0,1,0,0,0,"0","34.583","0","0.000",0,0,0,0,0,0,1,0,0,"3"
16563,1,1,0,0,0,0,0,0,0,"1.020","2.367","30.60","3.135",0,0,0,0,0,0,1,0,0,"1"
9496,0,0,0,0,0,0,0,0,1,"1.116","14.367","4.80","3.219",0,0,0,0,0,0,0,1,0,"3"
8594,0,1,0,0,0,0,0,0,0,"0.583","3.233","20.50","2.996",0,0,0,1,0,0,0,0,0,"1"
9652,0,0,1,0,0,0,0,0,0,"0","26.75","89.20","5.832",0,0,1,0,0,0,0,0,0,"1"
17476,1,0,1,0,0,0,0,0,0,"0.809","9.25","7.10","3.091",0,0,0,0,0,1,0,0,0,"1"
8745,0,0,1,0,0,0,0,0,0,"0.665","8.233","5.40","2.773",0,0,0,0,0,0,1,0,0,"3"
9722,0,0,0,1,0,0,0,0,0,"0.571","5.8","12.00","3.135",0,0,0,0,0,0,0,1,0,"1"
8707,0,1,0,0,0,0,0,0,0,"0.660","3.083","14.40","2.773",0,0,0,0,0,0,1,0,0,"1"
4317,0,0,0,1,0,0,0,0,0,"1.922","3.983","28.10","3.526",0,0,1,0,0,0,0,0,0,"2"
8844,0,1,0,0,0,0,0,0,0,"0","21.3","0","0.000",0,0,0,0,0,1,0,0,0,"4"
9049,0,0,1,0,0,0,0,0,0,"0","54.983","0","0.000",0,0,1,0,0,0,0,0,0,"3"
9933,0,0,1,0,0,0,0,0,0,"0.443","5.233","7.50","2.565",1,0,0,0,0,0,0,0,0,"3"
9107,0,0,1,0,0,0,0,0,0,"0.928","10.633","5.60","3.045",0,1,0,0,0,0,0,0,0,"4"
4325,0,0,0,1,0,0,0,0,0,"1.284","17.967","4.90","3.434",0,0,1,0,0,0,0,0,0,"7"
9312,0,0,1,0,0,0,0,0,0,"0.530","9.683","5.60","2.890",0,0,0,0,0,0,0,1,0,"3"
9140,0,0,0,1,0,0,0,0,0,"0.551","13.7","3.30","2.639",0,0,1,0,0,0,0,0,0,"4"
10423,0,0,0,1,0,0,0,0,0,"0","10.683","31.20","4.043",0,0,0,0,0,1,0,0,0,"1"
10317,0,0,0,0,1,0,0,0,0,"0.254","1.683","35.70","2.890",0,0,0,0,1,0,0,0,0,"1"
9315,0,0,1,0,0,0,0,0,0,"0.836","9.267","6.10","2.996",0,0,0,0,1,0,0,0,0,"4"
9753,0,0,0,0,0,0,0,0,1,"0.813","12.083","4.50","2.773",0,0,0,0,0,0,0,1,0,"4"
9762,0,0,0,1,0,0,0,0,0,"0.489","4.9","6.40","2.565",0,1,0,0,0,0,0,0,0,"4"
9986,0,1,0,0,0,0,0,0,0,"0.639","10.3","4.30","2.833",0,0,0,0,0,0,0,1,0,"3"
10476,0,0,0,1,0,0,0,0,0,"41.507","90.6","27.60","6.353",0,0,0,0,0,0,0,1,0,"1"
11013,0,0,0,0,1,0,0,0,0,"0.675","8.933","5.50","2.890",0,0,1,0,0,0,0,0,0,"4"
